"name","ppd","level","category","code","address","postcode","city","state","longitude","latitude"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KATOYANG","PPD MUALLIM","Rendah","SJKT","ABDA007","LADANG KATOYANG","35900","TANJONG MALIM","PERAK","101.493552","3.709525"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BEHRANG RIVER","PPD MUALLIM","Rendah","SJKT","ABDA008","LADANG BEHRANG RIVER","35900","TANJONG MALIM","PERAK","101.480724","3.722436"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) BARATHI","PPD BAGAN DATUK","Rendah","SJKT","ABDB001","JALAN SABAK BERNAM","36400","HUTAN MELINTANG","PERAK","100.939137","3.894493"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JENDARATA 1","PPD BAGAN DATUK","Rendah","SJKT","ABDB002","BATU 9.5 KILOMETER, JALAN MAHARAJALELA","36009","TELUK INTAN","PERAK","100.962848","3.914283"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JENDARATA BHG 2","PPD BAGAN DATUK","Rendah","SJKT","ABDB003","LADANG JENDARATA 2","36009","TELUK INTAN","PERAK","100.978043","3.897419"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JENDARATA BHG 3","PPD BAGAN DATUK","Rendah","SJKT","ABDB004","JALAN SABAK BERNAM","36009","TELUK INTAN","PERAK","100.968166","3.852076"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TELUK BULOH","PPD BAGAN DATUK","Rendah","SJKT","ABDB005","LADANG TELUK BULOH, JALAN SABAK BERNAM","36400","TELUK INTAN","PERAK","100.953069","3.876731"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JENDARATA BAHAGIAN ALPHA BERNAM","PPD BAGAN DATUK","Rendah","SJKT","ABDB006","JALAN SABAK BERNAM, LADANG ALPHA BERNAM","36009","TELUK INTAN","PERAK","100.971827","3.826325"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG FLEMINGTON","PPD BAGAN DATUK","Rendah","SJKT","ABDB007","PETI SURAT 22,LADANG FLEMINGTON,BATU 16","36300","SUNGAI SUMUN","PERAK","100.872157","3.890583"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TELUK BHARU","PPD BAGAN DATUK","Rendah","SJKT","ABDB008","LADANG TELUK BARU","36300","SUNGAI SUMUN","PERAK","100.844196","3.890817"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KUALA BERNAM","PPD BAGAN DATUK","Rendah","SJKT","ABDB009","JALAN BAGAN DATOH BATU 18 SUNGAI SUMUN","36009","BAGAN DATOH","PERAK","100.837230","3.902060"
"SEKOLAH JENIS KEBANGSAAN (TAMIL & TELUGU) BAGAN DATOH","PPD BAGAN DATUK","Rendah","SJKT","ABDB010","KM 45, JALAN BAGAN DATOH","36100","BAGAN DATOH","PERAK","100.786967","3.981728"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG STRATHMASHIE","PPD BAGAN DATUK","Rendah","SJKT","ABDB011","LADANG STRATHMASHIE, JLN BG DATOH","36100","BAGAN DATOH","PERAK","100.822366","4.010494"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG NEW COCONUT","PPD BAGAN DATUK","Rendah","SJKT","ABDB012","LADANG NEW COCONUT","36300","SUNGAI SUMUN","PERAK","100.866939","3.942062"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ULU BERNAM 2","PPD BAGAN DATUK","Rendah","SJKT","ABDB013","LADANG ULU BERNAM 2","36500","ULU BERNAM","PERAK","101.171320","3.737006"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI SAMAK","PPD BAGAN DATUK","Rendah","SJKT","ABDB014","OFF JALAN SABAK BERNAM","36500","ULU BERNAM","PERAK","101.146004","3.750594"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KAMATCHY","PPD BAGAN DATUK","Rendah","SJKT","ABDB015","BATU 9, JALAN HUTAN MELINTANG","36400","HUTAN MELINTANG","PERAK","100.944355","3.931770"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN","PPD BAGAN DATUK","Rendah","SJKT","ABDB016","BAGAN PASIR","36300","SUNGAI SUMUN","PERAK","100.818313","3.891323"
"SEKOLAH RENDAH ISLAM AL-EHYA ASSHARIFF","PPD KRIAN","Rendah","SR SABK","ACT3001","GUNONG SEMANGGOL SIMPANG EMPAT","34400","SEMANGGOL","PERAK","100.651459","4.956505"
"SRA AR-RIDHWANIAH","PPD KRIAN","Rendah","SR SABK","ACT3002","TELOK MEDAN, JALAN TAIPING","34300","BAGAN SERAI","PERAK","100.583076","4.984251"
"SEKOLAH RENDAH CITY HARBOUR, SERI MANJUNG PERAK","SWASTA","Rendah","SEK. RENDAH AKADEMIK","ADA1115","PT 15010 JALAN PMB1 PUSAT MANJUNG BESTARI SERI MANJUNG 32040 PERAK","15010","","PERAK",,
"SEKOLAH RENDAH TENBY IPOH","SWASTA","Rendah","SEK. RENDAH AKADEMIK","ADE2001","NO 16 PERSIARAN MERU UTAMA BANDAR MERU RAYA IPOH PERAK 30020 PERAK","30020","","PERAK",,
"SEKOLAH MENENGAH KEBANGSAAN HAMID KHAN","PPD BATANG PADANG","Menengah","SMK","AEA0033","JALAN DAMAI","35000","TAPAH","PERAK","101.259244","4.192254"
"SEKOLAH MENENGAH KEBANGSAAN TROLAK SELATAN","PPD BATANG PADANG","Menengah","SMK","AEA0035","FELDA TROLAK SELATAN","35600","SUNGKAI","PERAK","101.387512","3.922807"
"SEKOLAH MENENGAH KEBANGSAAN (FELDA) BESOUT","PPD BATANG PADANG","Menengah","SMK","AEA0037","FELDA GUNUNG BESOUT 1","35600","SUNGKAI","PERAK","101.289064","3.843729"
"SEKOLAH MENENGAH KEBANGSAAN SUNGAI KERUIT","PPD BATANG PADANG","Menengah","SMK","AEA0038","SIMPANG SUNGAI KLAH","35600","SUNGKAI","PERAK","101.322679","3.979733"
"SEKOLAH MENENGAH KEBANGSAAN AIR KUNING","PPD BATANG PADANG","Menengah","SMK","AEA0039","JALAN DEGONG","31920","MAMBANG DI AWAN","PERAK","101.140212","4.196784"
"SEKOLAH MENENGAH KEBANGSAAN CHENDERIANG","PPD BATANG PADANG","Menengah","SMK","AEA0040","KM 2, JALAN TEMOH TAPAH","35350","TEMOH","PERAK","101.206595","4.234803"
"KOLEJ TINGKATAN ENAM TAPAH","PPD BATANG PADANG","Menengah","KT6","AEA0041","JALAN BIDOR LAMA","35000","TAPAH","PERAK","101.267576","4.180286"
"SEKOLAH MENENGAH KEBANGSAAN BIDOR","PPD BATANG PADANG","Menengah","SMK","AEA0042","JALAN TELUK INTAN","35500","BIDOR","PERAK","101.276335","4.116092"
"SEKOLAH MENENGAH SAINS TAPAH","PPD BATANG PADANG","Menengah","SBP","AEA0043","BATU 2, JALAN PAHANG","35000","TAPAH","PERAK","101.281601","4.218959"
"SEKOLAH MENENGAH KEBANGSAAN SERI MANJUNG","PPD MANJUNG","Menengah","SMK","AEA1109","SERI MANJUNG","32040","SERI MANJUNG","PERAK","100.664386","4.186882"
"SEKOLAH MENENGAH KEBANGSAAN AHMAD BOESTAMAM","PPD MANJUNG","Menengah","SMK","AEA1110","JLN HJ MOHD ALI","32000","SITIAWAN","PERAK","100.692898","4.223652"
"SEKOLAH MENENGAH KEBANGSAAN PANGKALAN TLDM","PPD MANJUNG","Menengah","SMK","AEA1111","PANGKALAN TLDM LUMUT","32100","LUMUT","PERAK","100.616870","4.215300"
"SEKOLAH MENENGAH KEBANGSAAN BATU SEPULUH","PPD MANJUNG","Menengah","SMK","AEA1112","LEKIR","32020","SITIAWAN","PERAK","100.770362","4.126308"
"SEKOLAH MENENGAH KEBANGSAAN PANTAI REMIS","PPD MANJUNG","Menengah","SMK","AEA1113","JALAN TAMAN BINTANG","34900","PANTAI REMIS","PERAK","100.640636","4.447700"
"SEKOLAH MENENGAH KEBANGSAAN SERI SAMUDERA","PPD MANJUNG","Menengah","SMK","AEA1114","MANJUNG RAYA","32040","SERI MANJUNG","PERAK","100.657707","4.207109"
"SEKOLAH MENENGAH KEBANGSAAN CHANGKAT BERUAS","PPD MANJUNG","Menengah","SMK","AEA1115","JALAN TAIPING","32700","BERUAS","PERAK","100.767799","4.506188"
"SEKOLAH MENENGAH KEBANGSAAN KG. DATO' SERI KAMARUDDIN","PPD MANJUNG","Menengah","SMK","AEA1116","SERI MANJUNG","32040","SERI MANJUNG","PERAK","100.653659","4.184534"
"SEKOLAH MENENGAH KEBANGSAAN RAJA CHULAN","PPD KINTA UTARA","Menengah","SMK","AEA2041","JALAN DAIRY","31400","IPOH","PERAK","101.124293","4.589410"
"SEKOLAH MENENGAH KEBANGSAAN JALAN PASIR PUTEH","PPD KINTA UTARA","Menengah","SMK","AEA2043","JALAN PASIR PUTEH","31650","IPOH","PERAK","101.081631","4.580331"
"SEKOLAH MENENGAH KEBANGSAAN GUNUNG RAPAT","PPD KINTA UTARA","Menengah","SMK","AEA2044","JLN TEOH KIM SWEE","31350","IPOH","PERAK","101.133548","4.569944"
"SEKOLAH MENENGAH KEBANGSAAN RAJA PERMAISURI BAINUN","PPD KINTA UTARA","Menengah","SMK","AEA2045","JALAN INTAN, KAMPUNG DATO' AHMAD SAID","30020","IPOH","PERAK","101.076632","4.628072"
"SEKOLAH MENENGAH KEBANGSAAN DATO' HJ. MOHD TAIB","PPD KINTA UTARA","Menengah","SMK","AEA2046","JALAN SEKOLAH","31200","CHEMOR","PERAK","101.117047","4.725119"
"SEKOLAH MENENGAH KEBANGSAAN SERI KELEDANG","PPD KINTA UTARA","Menengah","SMK","AEA2047","PERSIARAN KELEDANG TIMUR 2","31450","MENGLEMBU","PERAK","101.046766","4.574314"
"SEKOLAH MENENGAH KEBANGSAAN KG. DATO' AHMAD SAID","PPD KINTA UTARA","Menengah","SMK","AEA2048","LEBUH RAJAWALI","30020","IPOH","PERAK","101.066402","4.628013"
"SEKOLAH MENENGAH KEBANGSAAN KG PASIR PUTEH","PPD KINTA UTARA","Menengah","SMK","AEA2049","JALAN PENGKALAN BARAT 18","31650","IPOH","PERAK","101.070860","4.553337"
"SEKOLAH MENENGAH KEBANGSAAN SERI AMPANG","PPD KINTA UTARA","Menengah","SMK","AEA2050","JALAN GUNUNG RAPAT","31350","IPOH","PERAK","101.125696","4.576064"
"SEKOLAH MENENGAH KEBANGSAAN JALAN TASEK","PPD KINTA UTARA","Menengah","SMK","AEA2051","JALAN SULTAN AZLAN SHAH (U), TAMAN TASEK INDRA","31400","IPOH","PERAK","101.117525","4.629966"
"SEKOLAH MENENGAH KEBANGSAAN SIMPANG PULAI","PPD KINTA UTARA","Menengah","SMK","AEA2052","TAMAN BANDAR PULAI JAYA","31300","KG. KEPAYANG","PERAK","101.119763","4.522009"
"SEKOLAH MENENGAH KEBANGSAAN LAHAT","PPD KINTA UTARA","Menengah","SMK","AEA2053","PERSIARAN LAHAT BARU 6,  BANDAR LAHAT BARU","31500","LAHAT","PERAK","101.042679","4.535412"
"SEKOLAH MENENGAH KEBANGSAAN TASEK DAMAI","PPD KINTA UTARA","Menengah","SMK","AEA2054","JALAN TAWAS BARU UTARA","30010","IPOH","PERAK","101.104286","4.655973"
"SEKOLAH MENENGAH KEBANGSAAN TANJONG RAMBUTAN","PPD KINTA UTARA","Menengah","SMK","AEA2055","JALAN CHEMOR","31250","TANJONG RAMBUTAN","PERAK","101.159331","4.685427"
"SEKOLAH MENENGAH KEBANGSAAN JELAPANG JAYA","PPD KINTA UTARA","Menengah","SMK","AEA2056","JELAPANG","30020","IPOH","PERAK","101.072617","4.636358"
"SEKOLAH MENENGAH KEBANGSAAN PENGKALAN","PPD KINTA UTARA","Menengah","SMK","AEA2057","TAMAN PINJI MEWAH","31500","LAHAT","PERAK","101.084972","4.532381"
"SEKOLAH MENENGAH KEBANGSAAN BERCHAM","PPD KINTA UTARA","Menengah","SMK","AEA2058","HALA TASEK TIMUR 32","31400","IPOH","PERAK","101.120065","4.641604"
"SEKOLAH MENENGAH KEBANGSAAN PUSING","PPD KINTA UTARA","Menengah","SMK","AEA2059","LEBUHRAYA EKSPRES IPOH LUMUT","31000","BATU GAJAH","PERAK","101.018963","4.480572"
"SEKOLAH MENENGAH KEBANGSAAN BUNTONG","PPD KINTA UTARA","Menengah","SMK","AEA2060","PERSIARAN RISHAH (S) 1/1B, DESA RISHAH","30100","IPOH","PERAK","101.047674","4.586715"
"SEKOLAH MENENGAH KEBANGSAAN WIRA JAYA","PPD KINTA UTARA","Menengah","SMK","AEA2061","HALAMAN AMPANG MEWAH","31350","IPOH","PERAK","101.137493","4.585950"
"SEKOLAH MENENGAH KEBANGSAAN JATI","PPD KINTA UTARA","Menengah","SMK","AEA2062","TAMAN JATI","30020","IPOH","PERAK","101.075061","4.657141"
"SEKOLAH MENENGAH KEBANGSAAN PINJI","PPD KINTA UTARA","Menengah","SMK","AEA2063","JALAN PERSIARAN BUNGA RAYA","31650","IPOH","PERAK","101.080181","4.564599"
"SEKOLAH MENENGAH KEBANGSAAN RAPAT SETIA","PPD KINTA UTARA","Menengah","SMK","AEA2065","JALAN TENAGA, RAPAT SETIA","31350","IPOH","PERAK","101.124578","4.566311"
"SEKOLAH MENENGAH KEBANGSAAN TAMBUN","PPD KINTA UTARA","Menengah","SMK","AEA2066","JALAN TANJUNG RAMBUTAN, TAMBUN","31400","IPOH","PERAK","101.142106","4.623032"
"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU PUTRA","PPD KINTA UTARA","Menengah","SMK","AEA2067","PERSIARAN PUTRA 9, BANDAR BARU PUTRA","31400","IPOH","PERAK","101.144995","4.664555"
"SEKOLAH MENENGAH KEBANGSAAN ULU KINTA","PPD KINTA UTARA","Menengah","SMK","AEA2302","JALAN PASUKAN POLIS HUTAN","31150","ULU KINTA","PERAK","101.169941","4.655411"
"SEKOLAH MENENGAH KEBANGSAAN PANGLIMA BUKIT GANTANG","PPD KRIAN","Menengah","SMK","AEA3038","JALAN SEKOLAH","34200","PARIT BUNTAR","PERAK","100.477825","5.127655"
"SEKOLAH MENENGAH KEBANGSAAN SRI PERAK","PPD KRIAN","Menengah","SMK","AEA3039","JALAN ASUHAN","34200","PARIT BUNTAR","PERAK","100.480632","5.126986"
"SEKOLAH MENENGAH KEBANGSAAN ALANG ISKANDAR","PPD KRIAN","Menengah","SMK","AEA3040","JALAN KURAU","34300","BAGAN SERAI","PERAK","100.528284","5.014275"
"SEKOLAH MENENGAH KEBANGSAAN ALOR PONGSU","PPD KRIAN","Menengah","SMK","AEA3041","ALOR PONGSU","34300","BAGAN SERAI","PERAK","100.596448","5.071039"
"SEKOLAH MENENGAH KEBANGSAAN RAJA LOPE NOR RASHID","PPD KRIAN","Menengah","SMK","AEA3086","JALAN BAWAH","34250","TANJONG PIANDANG","PERAK","100.392777","5.077858"
"SEKOLAH MENENGAH KEBANGSAAN KUALA KURAU","PPD KRIAN","Menengah","SMK","AEA3087","JALAN PANTAI KUALA KURAU","34350","KUALA KURAU","PERAK","100.411096","5.018965"
"SEKOLAH MENENGAH KEBANGSAAN ABU BAKAR AL-BAQIR","PPD KRIAN","Menengah","SMK","AEA3088","SUNGAI GEDONG","34300","BAGAN SERAI","PERAK","100.595747","4.981346"
"SEKOLAH MENENGAH KEBANGSAAN GUNUNG SEMANGGOL","PPD KRIAN","Menengah","SMK","AEA3089","TEBUK PANCHUR","34400","SIMPANG EMPAT SEMANGGOL","PERAK","100.651061","5.006830"
"SEKOLAH MENENGAH KEBANGSAAN PEKAN BARU","PPD KRIAN","Menengah","SMK","AEA3090","JALAN MERBOK, TAMAN PEKAN BARU","34200","PARIT BUNTAR","PERAK","100.492941","5.119745"
"SEKOLAH MENENGAH KEBANGSAAN SELINSING","PPD KRIAN","Menengah","SMK","AEA3091","SIMPANG EMPAT","34400","SEMANGGOL","PERAK","100.651094","4.919323"
"SEKOLAH MENENGAH KEBANGSAAN BUKIT MERCHU","PPD KUALA KANGSAR","Menengah","SMK","AEA4082","JALAN SULTAN ISKANDAR SHAH","33000","KUALA KANGSAR","PERAK","100.930422","4.760607"
"SEKOLAH MENENGAH KEBANGSAAN TEMENGGONG","PPD KUALA KANGSAR","Menengah","SMK","AEA4083","KATI","33020","KUALA KANGSAR","PERAK","100.904035","4.882136"
"SEKOLAH MENENGAH KEBANGSAAN TOH MUDA ABDUL AZIZ SUNGAI SIPUT (U)","PPD KUALA KANGSAR","Menengah","SMK","AEA4085","JALAN SENTOSA","31100","SUNGAI SIPUT (U)","PERAK","101.092069","4.813274"
"SEKOLAH MENENGAH KEBANGSAAN SIMPANG BELURU","PPD KUALA KANGSAR","Menengah","SMK","AEA4086","ENGGOR","33600","KUALA KANGSAR","PERAK","100.954780","4.829026"
"SEKOLAH SENI MALAYSIA PERAK","PPD KUALA KANGSAR","Menengah","SENI","AEA4087","SIMPANG JALONG","31100","SUNGAI SIPUT (U)","PERAK","101.088610","4.825241"
"SEKOLAH MENENGAH KEBANGSAAN RLKT LASAH","PPD KUALA KANGSAR","Menengah","SMK","AEA4131","FELDA LASAH","31120","SUNGAI SIPUT (U)","PERAK","101.068285","4.923615"
"SEKOLAH MENENGAH KEBANGSAAN SAYONG","PPD KUALA KANGSAR","Menengah","SMK","AEA4141","JALAN PARIT - SAYONG","33040","KUALA KANGSAR","PERAK","100.954719","4.774744"
"SEKOLAH MENENGAH KEBANGSAAN BAWONG","PPD KUALA KANGSAR","Menengah","SMK","AEA4142","KAMPUNG BAWONG","31100","SUNGAI SIPUT (U)","PERAK","101.140037","4.994879"
"SEKOLAH MENENGAH KEBANGSAAN SUNGAI MANIK","PPD HILIR PERAK","Menengah","SMK","AEA5072","SUNGAI MANIK","36000","TELUK INTAN","PERAK","101.101267","4.075855"
"SEKOLAH MENENGAH KEBANGSAAN SERI PERAK","PPD HILIR PERAK","Menengah","SMK","AEA5073","JALAN CHANGKAT JONG","36000","TELUK INTAN","PERAK","101.040473","4.008635"
"SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDULLAH","PPD HILIR PERAK","Menengah","SMK","AEA5074","BATU 11 1/2 JALAN CHENDERONG BALAI","36600","CHENDERONG BALAI","PERAK","101.104100","4.132462"
"SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHMAN TALIB","PPD HILIR PERAK","Menengah","SMK","AEA5078","JALAN CHANGKAT JONG","36000","TELUK INTAN","PERAK","101.055859","3.989293"
"SEKOLAH MENENGAH KEBANGSAAN SERI SETIA","PPD HILIR PERAK","Menengah","SMK","AEA5079","JALAN PADANG TEMBAK","36000","TELUK INTAN","PERAK","101.030432","3.992114"
"SEKOLAH MENENGAH KEBANGSAAN SERI KANDI","PPD HILIR PERAK","Menengah","SMK","AEA5080","JALAN PADANG TEMBAK","36000","TELUK INTAN","PERAK","101.042959","3.994562"
"SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BAHAGIA","PPD HILIR PERAK","Menengah","SMK","AEA5084","JALAN SUNGAI MANIK","36000","TELUK INTAN","PERAK","101.048482","4.036141"
"SEKOLAH MENENGAH KEBANGSAAN DOKTOR BURHANUDDIN","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6048","NO 58, JALAN RAJA SULONG, KG BOYAN","34000","TAIPING","PERAK","100.729431","4.844290"
"SEKOLAH MENENGAH KEBANGSAAN SUNGAI BAYOR","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6049","SIMPANG TIGA","34140","RANTAU PANJANG","PERAK","100.755860","5.250940"
"SEKOLAH MENENGAH SAINS RAJA TUN AZLAN SHAH","PPD LARUT/MATANG/SELAMA","Menengah","SBP","AEA6050","PETI SURAT 79","34000","TAIPING","PERAK","100.755046","4.854120"
"SEKOLAH MENENGAH KEBANGSAAN SIMPANG","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6051","JALAN MATANG","34700","SIMPANG","PERAK","100.699465","4.816651"
"SEKOLAH MENENGAH KEBANGSAAN KAMUNTING","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6052","JLN KG EXPO","34600","KAMUNTING","PERAK","100.720172","4.901637"
"SEKOLAH MENENGAH KEBANGSAAN DATO' WAN AHMAD RASDI","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6053","JALAN TRONG","34850","CHANGKAT JERING","PERAK","100.723210","4.758526"
"SEKOLAH MENENGAH KEBANGSAAN JELAI","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6054","JALAN BESAR, JELAI","34520","BATU KURAU","PERAK","100.802642","5.016407"
"SEKOLAH MENENGAH KEBANGSAAN TAMAN TASIK","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6055","JALAN NEPTUNE","34000","TAIPING","PERAK","100.755265","4.851559"
"SEKOLAH MENENGAH KEBANGSAAN BUKIT JANA","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6056","JALAN BATU 4 1/2","34600","KAMUNTING","PERAK","100.733266","4.905881"
"SEKOLAH MENENGAH KEBANGSAAN KAMPUNG JAMBU","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6057","JALAN CONVENT","34000","TAIPING","PERAK","100.734776","4.843866"
"SEKOLAH MENENGAH KEBANGSAAN PENGKALAN AUR","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6058","JALAN AIR KUNING CHANGKAT JERING","34850","TAIPING","PERAK","100.735297","4.802530"
"SEKOLAH MENENGAH KEBANGSAAN TAMAN PANGLIMA","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6059","ASSAM KUMBANG","34000","TAIPING","PERAK","100.720614","4.873000"
"SEKOLAH MENENGAH KEBANGSAAN KUBU GAJAH","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6060","JALAN TAIPING","34130","SELAMA","PERAK","100.683215","5.157881"
"SEKOLAH MENENGAH KEBANGSAAN MATANG","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6061","JALAN MATANG","34750","MATANG","PERAK","100.677295","4.811006"
"SEKOLAH MENENGAH KEBANGSAAN KLIAN PAUH","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6062","JALAN LUMBA KUDA","34000","TAIPING","PERAK","100.751086","4.862468"
"SEKOLAH MENENGAH KEBANGSAAN TOH JOHAN","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6063","TRONG","34800","TRONG","PERAK","100.716151","4.692345"
"SEKOLAH MENENGAH KEBANGSAAN REDANG PANJANG","PPD LARUT/MATANG/SELAMA","Menengah","MODEL KHAS","AEA6158","IJOK","34510","BATU KURAU","PERAK","100.771000","5.113209"
"SEKOLAH MENENGAH KEBANGSAAN KAMPONG PERAK","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6159","KG PERAK","34500","BATU KURAU","PERAK","100.811623","4.944836"
"SEKOLAH MENENGAH KEBANGSAAN KAMUNTING BAKTI","PPD LARUT/MATANG/SELAMA","Menengah","SMK","AEA6160","KAMUNTING","34600","KAMUNTING","PERAK","100.695605","4.882230"
"SEKOLAH MENENGAH KEBANGSAAN TAN SRI ABDUL AZIZ","PPD HULU PERAK","Menengah","SMK","AEA7001","JLN. ALANG ISKANDAR","33400","LENGGONG","PERAK","100.965808","5.100826"
"SEKOLAH MENENGAH KEBANGSAAN BERSIA (FELDA)","PPD HULU PERAK","Menengah","SMK","AEA7002","FELDA BERSIA","33320","GERIK","PERAK","101.205562","5.474171"
"SEKOLAH MENENGAH KEBANGSAAN SULTAN AZLAN SHAH","PPD HULU PERAK","Menengah","SMK","AEA7003","KAMPUNG CHANGKAT BERANGAN","33400","LENGGONG","PERAK","100.948746","5.027322"
"SEKOLAH MENENGAH KEBANGSAAN DATO SERI WAN MOHAMED","PPD HULU PERAK","Menengah","SMK","AEA7004","KG PLANG","33310","GERIK","PERAK","101.118409","5.553487"
"SEKOLAH MENENGAH KEBANGSAAN KENERING","PPD HULU PERAK","Menengah","SMK","AEA7005","KG LAWIN","33300","GERIK","PERAK","101.056902","5.296051"
"SEKOLAH MENENGAH KEBANGSAAN GERIK","PPD HULU PERAK","Menengah","SMK","AEA7006","JALAN KUALA KENDERONG","33300","GERIK","PERAK","101.133616","5.424695"
"SEKOLAH MENENGAH KEBANGSAAN PENGKALAN HULU","PPD HULU PERAK","Menengah","SMK","AEA7007","JALAN KOMPLEKS GURU","33100","PENGKALAN HULU","PERAK","101.005051","5.701653"
"SEKOLAH MENENGAH KEBANGSAAN BATU 4","PPD HULU PERAK","Menengah","SMK","AEA7008","JALAN KUALA RUI","33300","GERIK","PERAK","101.146397","5.452591"
"SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN","PPD HULU PERAK","Menengah","SMK","AEA7009","JALAN BUKIT NASAH","33300","GERIK","PERAK","101.056482","5.385325"
"SEKOLAH MENENGAH KEBANGSAAN SULTAN MUHAMMAD SHAH","PPD PERAK TENGAH","Menengah","SMK","AEA8001","JALAN PADANG BOLA","32800","PARIT","PERAK","100.909171","4.472179"
"SEKOLAH MENENGAH KEBANGSAAN SULTAN MUZAFAR SHAH 1","PPD PERAK TENGAH","Menengah","SMK","AEA8002","LAMBOR KANAN","32600","BOTA","PERAK","100.904981","4.273779"
"SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL JALIL SHAH","PPD PERAK TENGAH","Menengah","SMK","AEA8003","SEBERANG PERAK","36000","TELUK INTAN","PERAK","100.951141","4.100570"
"SEKOLAH MENENGAH KEBANGSAAN LAYANG-LAYANG KIRI","PPD PERAK TENGAH","Menengah","SMK","AEA8004","LAYANG-LAYANG KIRI","32800","PARIT","PERAK","100.877966","4.405005"
"SEKOLAH MENENGAH KEBANGSAAN CHANGKAT LADA","PPD PERAK TENGAH","Menengah","SMK","AEA8005","BANDAR SEBERANG PERAK","36800","KAMPONG GAJAH","PERAK","100.894721","4.140687"
"SEKOLAH MENENGAH KEBANGSAAN LAMBOR KIRI","PPD PERAK TENGAH","Menengah","SMK","AEA8006","KG. LAMBOR KIRI","32900","LAMBOR KANAN","PERAK","100.896955","4.250162"
"SEKOLAH MENENGAH KEBANGSAAN SUNGAI RANGGAM","PPD PERAK TENGAH","Menengah","SMK","AEA8007","KOTA SETIA","36810","KG GAJAH","PERAK","100.905360","4.042671"
"SEKOLAH MENENGAH KEBANGSAAN SERI ISKANDAR","PPD PERAK TENGAH","Menengah","SMK","AEA8008","SERI ISKANDAR","32610","SERI ISKANDAR","PERAK","100.951463","4.365983"
"SEKOLAH MENENGAH KEBANGSAAN SERI LONDANG","PPD PERAK TENGAH","Menengah","SMK","AEA8009","GELUNG PEPUYU","32600","BOTA","PERAK","100.822286","4.364338"
"SEKOLAH MENENGAH KEBANGSAAN SRI KAMPAR","PPD KINTA SELATAN","Menengah","SMK","AEA9001","JALAN ISKANDAR","31900","KAMPAR","PERAK","101.153888","4.305258"
"SEKOLAH MENENGAH KEBANGSAAN SENTOSA","PPD KINTA SELATAN","Menengah","SMK","AEA9002","TAMAN BANDAR BARU","31900","KAMPAR","PERAK","101.138479","4.328296"
"SEKOLAH MENENGAH KEBANGSAAN SERI TEJA","PPD KINTA SELATAN","Menengah","SMK","AEA9003","BT 1  JLN KOTA BHARU","31600","GOPENG","PERAK","101.155881","4.458982"
"SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI","PPD MUALLIM","Menengah","SMK","AEAA001","JALAN BEROP","35900","TANJONG MALIM","PERAK","101.518125","3.695466"
"SEKOLAH MENENGAH KEBANGSAAN SLIM","PPD MUALLIM","Menengah","SMK","AEAA002","JLN MELATI, TAMAN SEROJA","35800","SLIM RIVER","PERAK","101.400982","3.824957"
